gene,coverage,RPKM,cohort,sample_id,subject_id
CP009273_extraction-deoA_-_deoA_CDS,0.616780045351474,0.158788253000401,Chinese,SRR413716,SRR413716
CP009273_extraction-deoA_-_deoA_CDS,0.380196523053666,0.237925697002068,Chinese,SRR413717,SRR413717
CP009273_extraction-deoA_-_deoA_CDS,0.984882842025699,2.28336390974797,Chinese,SRR413718,SRR413718
CP009273_extraction-deoA_-_deoA_CDS,0.986394557823129,1.74492986121285,Chinese,SRR413719,SRR413719
CP009273_extraction-deoA_-_deoA_CDS,0.940287226001512,1.73448022256715,Chinese,SRR413720,SRR413720
CP009273_extraction-deoA_-_deoA_CDS,1,6.08878275644785,Chinese,SRR413721,SRR413721
CP009273_extraction-deoA_-_deoA_CDS,0.310657596371882,0.180060784015563,Chinese,SRR413723,SRR413723
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,6.95490901963502,Chinese,SRR413724,SRR413724
CP009273_extraction-deoA_-_deoA_CDS,0.951625094482237,0.946686606409517,Chinese,SRR413725,SRR413725
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413726,SRR413726
CP009273_extraction-deoA_-_deoA_CDS,0.963718820861678,1.12450958418867,Chinese,SRR413727,SRR413727
CP009273_extraction-deoA_-_deoA_CDS,0.136054421768707,0.0271348725748622,Chinese,SRR413728,SRR413728
CP009273_extraction-deoA_-_deoA_CDS,0.943310657596372,1.98705251065046,Chinese,SRR413729,SRR413729
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,4.42443179371916,Chinese,SRR413730,SRR413730
CP009273_extraction-deoA_-_deoA_CDS,0.980347694633409,1.74418998699968,Chinese,SRR413731,SRR413731
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413732,SRR413732
CP009273_extraction-deoA_-_deoA_CDS,1,15.3531320376799,Chinese,SRR413733,SRR413733
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,5.09710800539954,Chinese,SRR413734,SRR413734
CP009273_extraction-deoA_-_deoA_CDS,0.36130007558579,0.122457958974751,Chinese,SRR413735,SRR413735
CP009273_extraction-deoA_-_deoA_CDS,0.989417989417989,4.12676938025568,Chinese,SRR413736,SRR413736
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,1.47392513722494,Chinese,SRR413737,SRR413737
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,10.1071966538382,Chinese,SRR413738,SRR413738
CP009273_extraction-deoA_-_deoA_CDS,0.876039304610733,0.454550714854264,Chinese,SRR413739,SRR413739
CP009273_extraction-deoA_-_deoA_CDS,0.984126984126984,0.789434819366273,Chinese,SRR413740,SRR413740
CP009273_extraction-deoA_-_deoA_CDS,0.860166288737717,0.751970839504426,Chinese,SRR413741,SRR413741
CP009273_extraction-deoA_-_deoA_CDS,0.388510959939531,0.110870947509245,Chinese,SRR413742,SRR413742
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413743,SRR413743
CP009273_extraction-deoA_-_deoA_CDS,0.652305366591081,0.249494541398996,Chinese,SRR413744,SRR413744
CP009273_extraction-deoA_-_deoA_CDS,1,10.4493215501094,Chinese,SRR413745,SRR413745
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,7.19382249772452,Chinese,SRR413746,SRR413746
CP009273_extraction-deoA_-_deoA_CDS,0.807256235827664,0.422732830610588,Chinese,SRR413747,SRR413747
CP009273_extraction-deoA_-_deoA_CDS,0.934996220710506,1.25283899397156,Chinese,SRR413748,SRR413748
CP009273_extraction-deoA_-_deoA_CDS,0.430839002267574,0.205953035016157,Chinese,SRR413749,SRR413749
CP009273_extraction-deoA_-_deoA_CDS,1,4.95322166377286,Chinese,SRR413750,SRR413750
CP009273_extraction-deoA_-_deoA_CDS,0.554043839758125,0.196643902487144,Chinese,SRR413751,SRR413751
CP009273_extraction-deoA_-_deoA_CDS,0.0680272108843537,0.0167220404192624,Chinese,SRR413752,SRR413752
CP009273_extraction-deoA_-_deoA_CDS,0.991685563114135,1.36502833050267,Chinese,SRR413753,SRR413753
CP009273_extraction-deoA_-_deoA_CDS,1,6.8150627885308,Chinese,SRR413754,SRR413754
CP009273_extraction-deoA_-_deoA_CDS,0.219954648526077,0.0983722934451409,Chinese,SRR413755,SRR413755
CP009273_extraction-deoA_-_deoA_CDS,1,75.9205642619222,Chinese,SRR413756,SRR413756
CP009273_extraction-deoA_-_deoA_CDS,0.990929705215419,2.99778150393537,Chinese,SRR413757,SRR413757
CP009273_extraction-deoA_-_deoA_CDS,1,20.5824760449052,Chinese,SRR413759,SRR413759
CP009273_extraction-deoA_-_deoA_CDS,0.54421768707483,0.146198821752848,Chinese,SRR413760,SRR413760
CP009273_extraction-deoA_-_deoA_CDS,0.844293272864701,0.437712215219952,Chinese,SRR413761,SRR413761
CP009273_extraction-deoA_-_deoA_CDS,0.385487528344671,0.0906267131725512,Chinese,SRR413762,SRR413762
CP009273_extraction-deoA_-_deoA_CDS,0.256991685563114,0.0982094785591845,Chinese,SRR413763,SRR413763
CP009273_extraction-deoA_-_deoA_CDS,0.204081632653061,0.0463060925431159,Chinese,SRR413764,SRR413764
CP009273_extraction-deoA_-_deoA_CDS,0.962962962962963,1.13784454394684,Chinese,SRR413765,SRR413765
CP009273_extraction-deoA_-_deoA_CDS,0.869992441421013,0.291850375196714,Chinese,SRR413766,SRR413766
CP009273_extraction-deoA_-_deoA_CDS,0.136054421768707,0.0345943141617894,Chinese,SRR413767,SRR413767
CP009273_extraction-deoA_-_deoA_CDS,0.702191987906274,0.158188699376723,Chinese,SRR413769,SRR413769
CP009273_extraction-deoA_-_deoA_CDS,0.64021164021164,0.206317388081616,Chinese,SRR413770,SRR413770
CP009273_extraction-deoA_-_deoA_CDS,1,14.8914712488889,Chinese,SRR413771,SRR413771
CP009273_extraction-deoA_-_deoA_CDS,0.984126984126984,2.07141144644872,Chinese,SRR413772,SRR413772
CP009273_extraction-deoA_-_deoA_CDS,0.657596371882086,0.263249727315537,Chinese,SRR413773,SRR413773
CP009273_extraction-deoA_-_deoA_CDS,0.955404383975813,1.0806641630461,Chinese,SRR413556,SRR413556
CP009273_extraction-deoA_-_deoA_CDS,0.115646258503401,0.0798384571459971,Chinese,SRR413557,SRR413557
CP009273_extraction-deoA_-_deoA_CDS,0.317460317460317,0.197272548893652,Chinese,SRR413558,SRR413558
CP009273_extraction-deoA_-_deoA_CDS,0.351473922902494,0.0910802843558629,Chinese,SRR413559,SRR413559
CP009273_extraction-deoA_-_deoA_CDS,0.805744520030234,0.509449505721165,Chinese,SRR413560,SRR413560
CP009273_extraction-deoA_-_deoA_CDS,0.323507180650038,0.12810984717148,Chinese,SRR413561,SRR413561
CP009273_extraction-deoA_-_deoA_CDS,0.82615268329554,0.461631622247045,Chinese,SRR413562,SRR413562
CP009273_extraction-deoA_-_deoA_CDS,0.305366591080877,0.128497632753581,Chinese,SRR413563,SRR413563
CP009273_extraction-deoA_-_deoA_CDS,0.564625850340136,0.196764221848581,Chinese,SRR413564,SRR413564
CP009273_extraction-deoA_-_deoA_CDS,0.959183673469388,0.824579547501217,Chinese,SRR413565,SRR413565
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,8.47588078952787,Chinese,SRR413566,SRR413566
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413575,SRR413575
CP009273_extraction-deoA_-_deoA_CDS,0.965230536659108,1.69576280060209,Chinese,SRR413576,SRR413576
CP009273_extraction-deoA_-_deoA_CDS,0.73167044595616,0.639782115290991,Chinese,SRR413577,SRR413577
CP009273_extraction-deoA_-_deoA_CDS,1,16.4124418344513,Chinese,SRR413578,SRR413578
CP009273_extraction-deoA_-_deoA_CDS,0.0642479213907785,0.0175157586004243,Chinese,SRR413579,SRR413579
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,11.1743368845066,Chinese,SRR413580,SRR413580
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413581,SRR413581
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,11.6583010692138,Chinese,SRR413582,SRR413582
CP009273_extraction-deoA_-_deoA_CDS,0.64474678760393,0.463294955699663,Chinese,SRR413583,SRR413583
CP009273_extraction-deoA_-_deoA_CDS,0.990929705215419,3.15857700502419,Chinese,SRR413584,SRR413584
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,41.2537518680346,Chinese,SRR413585,SRR413585
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,2.58107929061535,Chinese,SRR413586,SRR413586
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413587,SRR413587
CP009273_extraction-deoA_-_deoA_CDS,1,12.1182316866884,Chinese,SRR413588,SRR413588
CP009273_extraction-deoA_-_deoA_CDS,0.894935752078609,0.821292691206989,Chinese,SRR413589,SRR413589
CP009273_extraction-deoA_-_deoA_CDS,0.189720332577475,0.094891957087093,Chinese,SRR413590,SRR413590
CP009273_extraction-deoA_-_deoA_CDS,0.971277399848828,1.45877293893249,Chinese,SRR413592,SRR413592
CP009273_extraction-deoA_-_deoA_CDS,0.650037792894936,0.514006454760722,Chinese,SRR413593,SRR413593
CP009273_extraction-deoA_-_deoA_CDS,0.938019652305367,0.661435793552271,Chinese,SRR413594,SRR413594
CP009273_extraction-deoA_-_deoA_CDS,0.385487528344671,0.321720588514123,Chinese,SRR413595,SRR413595
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413596,SRR413596
CP009273_extraction-deoA_-_deoA_CDS,0.107331821617536,0.0594834433156325,Chinese,SRR413597,SRR413597
CP009273_extraction-deoA_-_deoA_CDS,0.808012093726379,0.820314905498195,Chinese,SRR413598,SRR413598
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,1.64690030692367,Chinese,SRR413599,SRR413599
CP009273_extraction-deoA_-_deoA_CDS,0.724867724867725,0.820848978746555,Chinese,SRR413600,SRR413600
CP009273_extraction-deoA_-_deoA_CDS,1,21.7451490732909,Chinese,SRR413601,SRR413601
CP009273_extraction-deoA_-_deoA_CDS,0.938019652305367,1.02526314676901,Chinese,SRR413602,SRR413602
CP009273_extraction-deoA_-_deoA_CDS,1,9.18946944698898,Chinese,SRR413603,SRR413603
CP009273_extraction-deoA_-_deoA_CDS,0.0884353741496599,0.088060199613271,Chinese,SRR413604,SRR413604
CP009273_extraction-deoA_-_deoA_CDS,0.547996976568405,0.174445500676713,Chinese,SRR413605,SRR413605
CP009273_extraction-deoA_-_deoA_CDS,0.91005291005291,0.77788882400626,Chinese,SRR413606,SRR413606
CP009273_extraction-deoA_-_deoA_CDS,0.660619803476946,0.292006542529754,Chinese,SRR413607,SRR413607
CP009273_extraction-deoA_-_deoA_CDS,0.81254724111867,0.369271258375272,Chinese,SRR413608,SRR413608
CP009273_extraction-deoA_-_deoA_CDS,0.970521541950113,0.844277380187297,Chinese,SRR413609,SRR413609
CP009273_extraction-deoA_-_deoA_CDS,0.948601662887377,1.07542435686977,Chinese,SRR413610,SRR413610
CP009273_extraction-deoA_-_deoA_CDS,0.971277399848828,2.06824103514622,Chinese,SRR413611,SRR413611
CP009273_extraction-deoA_-_deoA_CDS,0.987150415721844,6.99636826609807,Chinese,SRR413612,SRR413612
CP009273_extraction-deoA_-_deoA_CDS,0.613000755857899,0.231435986952346,Chinese,SRR413613,SRR413613
CP009273_extraction-deoA_-_deoA_CDS,0.203325774754346,0.0570612462084474,Chinese,SRR413614,SRR413614
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413616,SRR413616
CP009273_extraction-deoA_-_deoA_CDS,0.844293272864701,0.733945607225166,Chinese,SRR413617,SRR413617
CP009273_extraction-deoA_-_deoA_CDS,0.745275888133031,0.392211991831957,Chinese,SRR413618,SRR413618
CP009273_extraction-deoA_-_deoA_CDS,0.846560846560847,0.501544787065105,Chinese,SRR413619,SRR413619
CP009273_extraction-deoA_-_deoA_CDS,0.983371126228269,1.39282258372065,Chinese,SRR413620,SRR413620
CP009273_extraction-deoA_-_deoA_CDS,0.219198790627362,0.07700281296125,Chinese,SRR413621,SRR413621
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,2.22691361894911,Chinese,SRR413622,SRR413622
CP009273_extraction-deoA_-_deoA_CDS,0.409674981103553,0.150476202460115,Chinese,SRR413623,SRR413623
CP009273_extraction-deoA_-_deoA_CDS,1,12.0858052399236,Chinese,SRR413624,SRR413624
CP009273_extraction-deoA_-_deoA_CDS,0,0,Chinese,SRR413625,SRR413625
CP009273_extraction-deoA_-_deoA_CDS,0.167044595616024,0.0550054509089971,Chinese,SRR413627,SRR413627
CP009273_extraction-deoA_-_deoA_CDS,0.977324263038549,1.06255856766433,Chinese,SRR413628,SRR413628
CP009273_extraction-deoA_-_deoA_CDS,0.311413454270597,0.126268888482058,Chinese,SRR413629,SRR413629
CP009273_extraction-deoA_-_deoA_CDS,0.730914588057445,0.308571174938266,Chinese,SRR413630,SRR413630
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,4.22398087551209,Chinese,SRR413635,SRR413635
CP009273_extraction-deoA_-_deoA_CDS,0.578231292517007,0.205717956479671,Chinese,SRR413636,SRR413636
CP009273_extraction-deoA_-_deoA_CDS,0.396069538926682,0.102253588917592,Chinese,SRR413637,SRR413637
CP009273_extraction-deoA_-_deoA_CDS,0.7286470143613,0.427618336948844,Chinese,SRR413638,SRR413638
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,17.0342505993178,Chinese,SRR413639,SRR413639
CP009273_extraction-deoA_-_deoA_CDS,0.565381708238851,0.383944177185203,Chinese,SRR413640,SRR413640
CP009273_extraction-deoA_-_deoA_CDS,0.421768707482993,0.38921454121692,Chinese,SRR413641,SRR413641
CP009273_extraction-deoA_-_deoA_CDS,0.0680272108843537,0.0481783931751171,Chinese,SRR413642,SRR413642
CP009273_extraction-deoA_-_deoA_CDS,0.972789115646258,0.836605537477954,Chinese,SRR413643,SRR413643
CP009273_extraction-deoA_-_deoA_CDS,0.368102796674225,0.108515240614742,Chinese,SRR413644,SRR413644
CP009273_extraction-deoA_-_deoA_CDS,0.325018896447468,0.261812545740095,Chinese,SRR413645,SRR413645
CP009273_extraction-deoA_-_deoA_CDS,0.5427059712774,0.350601712115814,Chinese,SRR413646,SRR413646
CP009273_extraction-deoA_-_deoA_CDS,0.645502645502645,0.253417549250966,Chinese,SRR413647,SRR413647
CP009273_extraction-deoA_-_deoA_CDS,0.420256991685563,0.160300700636754,Chinese,SRR413648,SRR413648
CP009273_extraction-deoA_-_deoA_CDS,0.762660619803477,0.973422354707382,Chinese,SRR413649,SRR413649
CP009273_extraction-deoA_-_deoA_CDS,0.290249433106576,0.0971795205278058,Chinese,SRR413650,SRR413650
CP009273_extraction-deoA_-_deoA_CDS,1,16.3782601143747,Chinese,SRR413651,SRR413651
CP009273_extraction-deoA_-_deoA_CDS,0.871504157218443,0.541406339908744,Chinese,SRR413652,SRR413652
CP009273_extraction-deoA_-_deoA_CDS,0.566893424036281,0.207231996781737,Chinese,SRR413653,SRR413653
CP009273_extraction-deoA_-_deoA_CDS,0.953136810279667,2.090206678215,Chinese,SRR413654,SRR413654
CP009273_extraction-deoA_-_deoA_CDS,0.837490551776266,0.365836771930972,Chinese,SRR413655,SRR413655
CP009273_extraction-deoA_-_deoA_CDS,0.936507936507937,2.45849666081301,Chinese,SRR413656,SRR413656
CP009273_extraction-deoA_-_deoA_CDS,0.994708994708995,29.9660040866792,Chinese,SRR413657,SRR413657
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,3.36933438624156,Chinese,SRR413658,SRR413658
CP009273_extraction-deoA_-_deoA_CDS,0.844293272864701,0.534918438982018,Chinese,SRR413659,SRR413659
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,11.4846331872812,Chinese,SRR413660,SRR413660
CP009273_extraction-deoA_-_deoA_CDS,0.963718820861678,0.671483270920694,Chinese,SRR413661,SRR413661
CP009273_extraction-deoA_-_deoA_CDS,1,27.2274291602608,Chinese,SRR413662,SRR413662
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,3.3735338556919,Chinese,SRR413663,SRR413663
CP009273_extraction-deoA_-_deoA_CDS,0.990173847316704,1.26496867278907,Chinese,SRR413664,SRR413664
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,3.41111447775751,Chinese,SRR413665,SRR413665
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,14.3897048645118,Chinese,SRR413666,SRR413666
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,5.49929544763345,Chinese,SRR413667,SRR413667
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30365,G30365
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,2.84721555852591,Fijicomp,G30366,G30366
CP009273_extraction-deoA_-_deoA_CDS,0.269085411942555,0.0518433367263637,Fijicomp,G30372,G30372
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30373,G30373
CP009273_extraction-deoA_-_deoA_CDS,0.572940287226002,0.164924921861957,Fijicomp,G30374,G30374
CP009273_extraction-deoA_-_deoA_CDS,0.942554799697657,0.610365774901079,Fijicomp,G30380,G30380
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30381,G30381
CP009273_extraction-deoA_-_deoA_CDS,0.926681783824641,0.73831596392834,Fijicomp,G30382,G30382
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30388,G30388
CP009273_extraction-deoA_-_deoA_CDS,0.151171579743008,0.0283642501573148,Fijicomp,G30389,G30389
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30395,G30395
CP009273_extraction-deoA_-_deoA_CDS,0.624338624338624,0.199013370518265,Fijicomp,G30401,G30401
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30402,G30402
CP009273_extraction-deoA_-_deoA_CDS,0.54724111866969,0.131891392619663,Fijicomp,G30408,G30408
CP009273_extraction-deoA_-_deoA_CDS,0.490551776266062,0.209279393584997,Fijicomp,G30409,G30409
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30414,G30414
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30415,G30415
CP009273_extraction-deoA_-_deoA_CDS,0.713529856386999,0.32414795637071,Fijicomp,G30460,G30460
CP009273_extraction-deoA_-_deoA_CDS,0.565381708238851,0.104427539518023,Fijicomp,G30461,G30461
CP009273_extraction-deoA_-_deoA_CDS,0.639455782312925,0.148222868865762,Fijicomp,G30462,G30462
CP009273_extraction-deoA_-_deoA_CDS,0.90249433106576,0.267222630500646,Fijicomp,G30463,G30463
CP009273_extraction-deoA_-_deoA_CDS,0.842025699168556,0.170734315856661,Fijicomp,G30464,G30464
CP009273_extraction-deoA_-_deoA_CDS,0.149659863945578,0.022196641760137,Fijicomp,G30465,G30465
CP009273_extraction-deoA_-_deoA_CDS,0.286470143613001,0.0435193618813204,Fijicomp,G30467,G30467
CP009273_extraction-deoA_-_deoA_CDS,0.909297052154195,0.40398071910264,Fijicomp,G30468,G30468
CP009273_extraction-deoA_-_deoA_CDS,0.685563114134543,0.179330620775584,Fijicomp,G30469,G30469
CP009273_extraction-deoA_-_deoA_CDS,0.232804232804233,0.0292896892028727,Fijicomp,G30470,G30470
CP009273_extraction-deoA_-_deoA_CDS,0.99244142101285,2.96511130784851,Fijicomp,G30471,G30471
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,1.5404213231196,Fijicomp,G30472,G30472
CP009273_extraction-deoA_-_deoA_CDS,0.417233560090703,0.0755860418249769,Fijicomp,G30473,G30473
CP009273_extraction-deoA_-_deoA_CDS,0.0891912320483749,0.0159972596942421,Fijicomp,G30474,G30474
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,6.67253748703246,Fijicomp,G30475,G30475
CP009273_extraction-deoA_-_deoA_CDS,0.146636432350718,0.0262431657280131,Fijicomp,G30476,G30476
CP009273_extraction-deoA_-_deoA_CDS,0.99395313681028,2.14800637103049,Fijicomp,G30477,G30477
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30478,G30478
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,13.9165759735134,Fijicomp,G30479,G30479
CP009273_extraction-deoA_-_deoA_CDS,1,5.4768901499881,Fijicomp,G30480,G30480
CP009273_extraction-deoA_-_deoA_CDS,1,9.64748279938327,Fijicomp,G30481,G30481
CP009273_extraction-deoA_-_deoA_CDS,0.466364323507181,0.0664730620520781,Fijicomp,G30482,G30482
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30483,G30483
CP009273_extraction-deoA_-_deoA_CDS,1,20.0717641645344,Fijicomp,G30484,G30484
CP009273_extraction-deoA_-_deoA_CDS,0.99244142101285,1.48832934286202,Fijicomp,G30485,G30485
CP009273_extraction-deoA_-_deoA_CDS,0.978080120937264,1.3072189330759,Fijicomp,G30486,G30486
CP009273_extraction-deoA_-_deoA_CDS,0.202569916855631,0.0346279088300252,Fijicomp,G30487,G30487
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,1.37125154828707,Fijicomp,G30488,G30488
CP009273_extraction-deoA_-_deoA_CDS,0.863189720332577,0.272756340309597,Fijicomp,G30489,G30489
CP009273_extraction-deoA_-_deoA_CDS,0.955404383975813,0.424723756781823,Fijicomp,G30490,G30490
CP009273_extraction-deoA_-_deoA_CDS,1,53.0318982750336,Fijicomp,G30491,G30491
CP009273_extraction-deoA_-_deoA_CDS,0.36583522297808,0.0484447946914931,Fijicomp,G30492,G30492
CP009273_extraction-deoA_-_deoA_CDS,0.982615268329554,0.763779403591592,Fijicomp,G30493,G30493
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30494,G30494
CP009273_extraction-deoA_-_deoA_CDS,0.505668934240363,0.16655182572443,Fijicomp,G30495,G30495
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,4.11892658292925,Fijicomp,G30496,G30496
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,5.13346406383971,Fijicomp,G30497,G30497
CP009273_extraction-deoA_-_deoA_CDS,0.993197278911565,1.28102730043346,Fijicomp,G30498,G30498
CP009273_extraction-deoA_-_deoA_CDS,0.851851851851852,0.241675551917876,Fijicomp,G30499,G30499
CP009273_extraction-deoA_-_deoA_CDS,1,3.48411314653611,Fijicomp,G30500,G30500
CP009273_extraction-deoA_-_deoA_CDS,0.99395313681028,1.64278830292257,Fijicomp,G30501,G30501
CP009273_extraction-deoA_-_deoA_CDS,0.996220710506425,3.7158794039144,Fijicomp,G30502,G30502
CP009273_extraction-deoA_-_deoA_CDS,0.994708994708995,3.35984061578035,Fijicomp,G30503,G30503
CP009273_extraction-deoA_-_deoA_CDS,0.380952380952381,0.0587657802484033,Fijicomp,G30504,G30504
CP009273_extraction-deoA_-_deoA_CDS,0.377928949357521,0.0590008400168486,Fijicomp,G30505,G30505
CP009273_extraction-deoA_-_deoA_CDS,0.219954648526077,0.0410357085662783,Fijicomp,G30506,G30506
CP009273_extraction-deoA_-_deoA_CDS,0.27739984882842,0.0557421159308389,Fijicomp,G30507,G30507
CP009273_extraction-deoA_-_deoA_CDS,1,2.89643259454448,Fijicomp,G30508,G30508
CP009273_extraction-deoA_-_deoA_CDS,0.944066515495087,0.54227546936878,Fijicomp,G30509,G30509
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,3.14659040593,Fijicomp,G30510,G30510
CP009273_extraction-deoA_-_deoA_CDS,0.543461829176115,0.139404902618258,Fijicomp,G30511,G30511
CP009273_extraction-deoA_-_deoA_CDS,0.145880574452003,0.015400946596959,Fijicomp,G30512,G30512
CP009273_extraction-deoA_-_deoA_CDS,0.795162509448224,0.287946652317225,Fijicomp,G30513,G30513
CP009273_extraction-deoA_-_deoA_CDS,0.99848828420257,2.91386554475597,Fijicomp,G30514,G30514
CP009273_extraction-deoA_-_deoA_CDS,0.996220710506425,4.50683886055182,Fijicomp,G30515,G30515
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30516,G30516
CP009273_extraction-deoA_-_deoA_CDS,0.156462585034014,0.0271583574831667,Fijicomp,G30517,G30517
CP009273_extraction-deoA_-_deoA_CDS,0.99395313681028,1.41029519992179,Fijicomp,G30518,G30518
CP009273_extraction-deoA_-_deoA_CDS,0.99697656840514,1.08770976889579,Fijicomp,G30519,G30519
CP009273_extraction-deoA_-_deoA_CDS,0.309145880574452,0.0548864966262452,Fijicomp,G30520,G30520
CP009273_extraction-deoA_-_deoA_CDS,0.213151927437642,0.0397886372774993,Fijicomp,G30521,G30521
CP009273_extraction-deoA_-_deoA_CDS,0.940287226001512,0.48429771190432,Fijicomp,G30522,G30522
CP009273_extraction-deoA_-_deoA_CDS,0.991685563114135,0.889325637420887,Fijicomp,G30523,G30523
CP009273_extraction-deoA_-_deoA_CDS,0.999244142101285,1.38496080128012,Fijicomp,G30524,G30524
CP009273_extraction-deoA_-_deoA_CDS,0.380196523053666,0.0497353173781653,Fijicomp,G30525,G30525
CP009273_extraction-deoA_-_deoA_CDS,1,9.08236025606527,Fijicomp,G30526,G30526
CP009273_extraction-deoA_-_deoA_CDS,0.937263794406652,0.414902659308481,Fijicomp,G30527,G30527
CP009273_extraction-deoA_-_deoA_CDS,1,10.0560466130368,Fijicomp,G30528,G30528
CP009273_extraction-deoA_-_deoA_CDS,0.0748299319727891,0.00885110796498815,Fijicomp,G30529,G30529
CP009273_extraction-deoA_-_deoA_CDS,0.143613000755858,0.0300338102314962,Fijicomp,G30530,G30530
CP009273_extraction-deoA_-_deoA_CDS,0.585034013605442,0.16597432591276,Fijicomp,G30531,G30531
CP009273_extraction-deoA_-_deoA_CDS,0.239606953892668,0.0362171679016918,Fijicomp,G30532,G30532
CP009273_extraction-deoA_-_deoA_CDS,0.671957671957672,0.204472441648674,Fijicomp,G30533,G30533
CP009273_extraction-deoA_-_deoA_CDS,0.761148904006047,0.223601248375183,Fijicomp,G30534,G30534
CP009273_extraction-deoA_-_deoA_CDS,0.726379440665155,0.180996560386516,Fijicomp,G30535,G30535
CP009273_extraction-deoA_-_deoA_CDS,0.572184429327287,0.193581652904869,Fijicomp,G30536,G30536
CP009273_extraction-deoA_-_deoA_CDS,0.482993197278912,0.12813419855851,Fijicomp,G30537,G30537
CP009273_extraction-deoA_-_deoA_CDS,0.416477702191988,0.0545570146114416,Fijicomp,G30538,G30538
CP009273_extraction-deoA_-_deoA_CDS,1,2.28835726089853,Fijicomp,G30539,G30539
CP009273_extraction-deoA_-_deoA_CDS,0.541950113378685,0.113836040451899,Fijicomp,G30540,G30540
CP009273_extraction-deoA_-_deoA_CDS,0.99395313681028,1.30125131767234,Fijicomp,G30541,G30541
CP009273_extraction-deoA_-_deoA_CDS,0,0,Fijicomp,G30542,G30542
CP009273_extraction-deoA_-_deoA_CDS,0.744520030234316,0.244920180968035,Fijicomp,G30543,G30543
CP009273_extraction-deoA_-_deoA_CDS,0.615268329554044,0.105371786316839,Fijicomp,G30544,G30544
CP009273_extraction-deoA_-_deoA_CDS,0.99244142101285,1.68559153320779,Fijicomp,G30545,G30545
CP009273_extraction-deoA_-_deoA_CDS,0.505668934240363,0.141342910364388,Fijicomp,G30546,G30546
CP009273_extraction-deoA_-_deoA_CDS,0.597883597883598,0.112242984388981,Fijicomp,G30547,G30547
CP009273_extraction-deoA_-_deoA_CDS,0.997732426303855,1.83024549757176,Fijicomp,G30548,G30548
CP009273_extraction-deoA_-_deoA_CDS,0.0702947845804989,0.00886923934597106,Fijicomp,G30549,G30549
CP009273_extraction-deoA_-_deoA_CDS,0.610733182161754,0.11950593169008,Fijicomp,G30550,G30550
